state,plate_title,plate_img,color_bg,text_color,visual_elements,category,rarity,layout_style,confidence_score,notes,source
MN,Remembering Victims of Impaired Drivers,MN-plates_image-073.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.651,Improved auto-classification with 65.1% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Retired Law Enforcement,MN-plates_image-078.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.642,Improved auto-classification with 64.2% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Retired Law Enforcement Motorcycle,MN-plates_image-080.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.702,Improved auto-classification with 70.2% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Start Seeing Motorcycles,MN-plates_image-082.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.631,Improved auto-classification with 63.1% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Start Seeing Motorcycles - Motorcycle,MN-plates_image-083.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.685,Improved auto-classification with 68.5% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Support our Troops,MN-plates_image-085.jpg,multicolor,dark_on_light,text_focused,cause_charity,rare,text_focused,0.61,Improved auto-classification with 61.0% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Support our Troops Motorcycle,MN-plates_image-086.jpg,multicolor,dark_on_light,text_focused,cause_charity,rare,text_focused,0.647,Improved auto-classification with 64.7% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Afghanistan,MN-plates_image-087.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.682,Improved auto-classification with 68.2% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Afghanistan Motorcycle,MN-plates_image-088.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.731,Improved auto-classification with 73.1% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Armed Forces Expeditionary Service Medal,MN-plates_image-094.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.707,Improved auto-classification with 70.7% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Bronze Star,MN-plates_image-091.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.678,Improved auto-classification with 67.8% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Combat Wounded (Purple Heart),purple-heart.png,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.677,Improved auto-classification with 67.7% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Combat Wounded (Purple Heart) Motorcycle,MN-plates_image-095.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.655,Improved auto-classification with 65.5% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Ex-POW,MN-plates_image-089.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.623,Improved auto-classification with 62.3% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Ex-POW (Spouse),MN-plates_image-089.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.631,Improved auto-classification with 63.1% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Global War on Terrorism (Expeditionary),MN-plates_image-096.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.682,Improved auto-classification with 68.2% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Global War on Terrorism (Service),MN-plates_image-097.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.679,Improved auto-classification with 67.9% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Global War on Terrorism Motorcycle,MN-plates_image-098.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.697,Improved auto-classification with 69.7% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Gulf War (Desert Storm),MN-plates_image-099.jpg,white,dark_on_light,text_focused,military,uncommon,text_focused,0.804,Improved auto-classification with 80.4% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Gulf War (Motorcycle),MN-plates_image-101.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.654,Improved auto-classification with 65.4% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Iraq War,MN-plates_image-100.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.699,Improved auto-classification with 69.9% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Iraq War Motorcycle,MN-plates_image-106.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.657,Improved auto-classification with 65.7% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Korea,korean-vet2.png,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.636,Improved auto-classification with 63.6% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Korea - Ribbon,korean-vet.png,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.638,Improved auto-classification with 63.8% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Korean Defense Service Medal,MN-plates_image-102.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.643,Improved auto-classification with 64.3% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Korean Defense Service Medal (Motorcycle),MN-plates_image-107.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.723,Improved auto-classification with 72.3% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Laos War (Allied Vet),MN-plates_image-093.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.673,Improved auto-classification with 67.3% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Medal of Honor,medal-of-honor.png,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.698,Improved auto-classification with 69.8% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Pearl Harbor Survivor,MN-plates_image-104.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.666,Improved auto-classification with 66.6% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Silver Star,MN-plates_image-110.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.713,Improved auto-classification with 71.3% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Vietnam,MN-plates_image-111.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.65,Improved auto-classification with 65.0% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Vietnam - Ribbon,vietnam-vet-soldier.png,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.659,Improved auto-classification with 65.9% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Vietnam (Motorcycle),MN-plates_image-112.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.708,Improved auto-classification with 70.8% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Woman Vet,MN-plates_image-108.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.644,Improved auto-classification with 64.4% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: Woman Vet motorcycle,MN-plates_image-113.jpg,white,dark_on_light,text_focused,military,uncommon,text_focused,0.719,Improved auto-classification with 71.9% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: World War II,world-war-2-vet.png,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.614,Improved auto-classification with 61.4% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Veteran: World War II - Ribbon,world-war-2-vet-medal.png,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.65,Improved auto-classification with 65.0% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,VFW,vfw.png,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.639,Improved auto-classification with 63.9% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MN,Volunteer Ambulance Attendant,MN-plates_image-116.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.611,Improved auto-classification with 61.1% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MO,Air Force,mo-41.gif,white,dark_on_light,text_focused,military,uncommon,text_focused,0.545,Improved auto-classification with 54.5% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MO,Air Medal,airmedal.gif,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.544,Improved auto-classification with 54.4% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MO,Alpha Kappa Alpha,aka.gif,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.682,Improved auto-classification with 68.2% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MO,Alpha Phi Alpha,aphia.gif,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.828,Improved auto-classification with 82.8% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MO,Amateur Radio,amateurradio.gif,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.71,Improved auto-classification with 71.0% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MO,American Heart Association (Winning Women),winningwomen.gif,white,dark_on_light,text_focused,cause_charity,rare,text_focused,0.847,Improved auto-classification with 84.7% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MO,American Legion,amlegn.gif,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.791,Improved auto-classification with 79.1% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MO,Arkansas Alumni - Go Hogs!,arkalumni.gif,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.639,Improved auto-classification with 63.9% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MO,Armed Forces Expeditionary Medal,armedforces.gif,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.726,Improved auto-classification with 72.6% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MO,Army,mo-43.gif,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.536,Improved auto-classification with 53.6% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MO,Back the Blue,back-the-blue.gif,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.718,Improved auto-classification with 71.8% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MO,Baptist Bible College,mo-53.gif,white,dark_on_light,text_focused,sports,uncommon,text_focused,0.81,Improved auto-classification with 81.0% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MO,Be An Organ Donor,organdonor.gif,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.643,Improved auto-classification with 64.3% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MO,Breast Cancer Awareness,bcancer.gif,multicolor,dark_on_light,text_focused,cause_charity,rare,text_focused,0.662,Improved auto-classification with 66.2% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
MO,Bronze Star,brnzstar.gif,white,dark_on_light,text_focused,military,uncommon,text_focused,0.609,Improved auto-classification with 60.9% confidence,https://dps.mn.gov/divisions/dvs/forms-documents/Documents/Special-Plates-Brochure.pdf
